case_id,dataset_name,painting_id,mask_id,mask_type,opencv_clean_path,opencv_damaged_path,opencv_mask_path,opencv_restored_path,opencv_runtime_seconds,opencv_output_written,opencv_status,opencv_issue,opencv_source_rows,lama_mask_area_pixels,lama_clean_path,lama_damaged_path,lama_mask_path,lama_restored_path,lama_runtime_seconds,lama_output_written,lama_status,lama_issue,lama_iopaint_returncode,lama_source_rows,restoration_pair_status
canonical__p032_mixed_damage,canonical,p032,p032_mixed_damage,mixed_damage,data/processed/clean/p032_clean.png,data/processed/masked/p032_mixed_damage_damaged.png,data/processed/masks/p032_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p032_mixed_damage_restored_opencv_telea.png,0.6013731000130065,True,ok,,1,47946,data\processed\clean\p032_clean.png,data\processed\masked\p032_mixed_damage_damaged.png,data\processed\masks\p032_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p032_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p032_scratch_thin,canonical,p032,p032_scratch_thin,scratch_thin,data/processed/clean/p032_clean.png,data/processed/masked/p032_scratch_thin_damaged.png,data/processed/masks/p032_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p032_scratch_thin_restored_opencv_telea.png,0.5574374999850988,True,ok,,1,8096,data\processed\clean\p032_clean.png,data\processed\masked\p032_scratch_thin_damaged.png,data\processed\masks\p032_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p032_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p032_zero_control,canonical,p032,p032_zero_control,zero_control,data/processed/clean/p032_clean.png,data/processed/masked/p032_zero_control_damaged.png,data/processed/masks/p032_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p032_zero_control_restored_opencv_telea.png,0.5333204999915324,True,ok,,1,0,data\processed\clean\p032_clean.png,data\processed\masked\p032_zero_control_damaged.png,data\processed\masks\p032_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p032_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p033_loss_large,canonical,p033,p033_loss_large,loss_large,data/processed/clean/p033_clean.png,data/processed/masked/p033_loss_large_damaged.png,data/processed/masks/p033_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p033_loss_large_restored_opencv_telea.png,0.4918634999776259,True,ok,,1,73172,data\processed\clean\p033_clean.png,data\processed\masked\p033_loss_large_damaged.png,data\processed\masks\p033_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p033_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p033_loss_small,canonical,p033,p033_loss_small,loss_small,data/processed/clean/p033_clean.png,data/processed/masked/p033_loss_small_damaged.png,data/processed/masks/p033_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p033_loss_small_restored_opencv_telea.png,0.3891596000175923,True,ok,,1,25311,data\processed\clean\p033_clean.png,data\processed\masked\p033_loss_small_damaged.png,data\processed\masks\p033_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p033_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p033_mixed_damage,canonical,p033,p033_mixed_damage,mixed_damage,data/processed/clean/p033_clean.png,data/processed/masked/p033_mixed_damage_damaged.png,data/processed/masks/p033_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p033_mixed_damage_restored_opencv_telea.png,0.4402832000050694,True,ok,,1,47371,data\processed\clean\p033_clean.png,data\processed\masked\p033_mixed_damage_damaged.png,data\processed\masks\p033_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p033_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p033_scratch_thin,canonical,p033,p033_scratch_thin,scratch_thin,data/processed/clean/p033_clean.png,data/processed/masked/p033_scratch_thin_damaged.png,data/processed/masks/p033_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p033_scratch_thin_restored_opencv_telea.png,0.3792064000153914,True,ok,,1,15664,data\processed\clean\p033_clean.png,data\processed\masked\p033_scratch_thin_damaged.png,data\processed\masks\p033_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p033_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p033_zero_control,canonical,p033,p033_zero_control,zero_control,data/processed/clean/p033_clean.png,data/processed/masked/p033_zero_control_damaged.png,data/processed/masks/p033_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p033_zero_control_restored_opencv_telea.png,0.3608236999716609,True,ok,,1,0,data\processed\clean\p033_clean.png,data\processed\masked\p033_zero_control_damaged.png,data\processed\masks\p033_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p033_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p034_loss_large,canonical,p034,p034_loss_large,loss_large,data/processed/clean/p034_clean.png,data/processed/masked/p034_loss_large_damaged.png,data/processed/masks/p034_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p034_loss_large_restored_opencv_telea.png,0.5519284999463707,True,ok,,1,67682,data\processed\clean\p034_clean.png,data\processed\masked\p034_loss_large_damaged.png,data\processed\masks\p034_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p034_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p034_loss_small,canonical,p034,p034_loss_small,loss_small,data/processed/clean/p034_clean.png,data/processed/masked/p034_loss_small_damaged.png,data/processed/masks/p034_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p034_loss_small_restored_opencv_telea.png,0.4482976000290364,True,ok,,1,17944,data\processed\clean\p034_clean.png,data\processed\masked\p034_loss_small_damaged.png,data\processed\masks\p034_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p034_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p034_mixed_damage,canonical,p034,p034_mixed_damage,mixed_damage,data/processed/clean/p034_clean.png,data/processed/masked/p034_mixed_damage_damaged.png,data/processed/masks/p034_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p034_mixed_damage_restored_opencv_telea.png,0.483121299999766,True,ok,,1,45233,data\processed\clean\p034_clean.png,data\processed\masked\p034_mixed_damage_damaged.png,data\processed\masks\p034_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p034_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p034_scratch_thin,canonical,p034,p034_scratch_thin,scratch_thin,data/processed/clean/p034_clean.png,data/processed/masked/p034_scratch_thin_damaged.png,data/processed/masks/p034_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p034_scratch_thin_restored_opencv_telea.png,0.4127304999856278,True,ok,,1,6085,data\processed\clean\p034_clean.png,data\processed\masked\p034_scratch_thin_damaged.png,data\processed\masks\p034_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p034_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p034_zero_control,canonical,p034,p034_zero_control,zero_control,data/processed/clean/p034_clean.png,data/processed/masked/p034_zero_control_damaged.png,data/processed/masks/p034_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p034_zero_control_restored_opencv_telea.png,0.3802460999577306,True,ok,,1,0,data\processed\clean\p034_clean.png,data\processed\masked\p034_zero_control_damaged.png,data\processed\masks\p034_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p034_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p035_loss_large,canonical,p035,p035_loss_large,loss_large,data/processed/clean/p035_clean.png,data/processed/masked/p035_loss_large_damaged.png,data/processed/masks/p035_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p035_loss_large_restored_opencv_telea.png,0.394579200015869,True,ok,,1,59478,data\processed\clean\p035_clean.png,data\processed\masked\p035_loss_large_damaged.png,data\processed\masks\p035_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p035_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p035_loss_small,canonical,p035,p035_loss_small,loss_small,data/processed/clean/p035_clean.png,data/processed/masked/p035_loss_small_damaged.png,data/processed/masks/p035_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p035_loss_small_restored_opencv_telea.png,0.3211527999956161,True,ok,,1,14406,data\processed\clean\p035_clean.png,data\processed\masked\p035_loss_small_damaged.png,data\processed\masks\p035_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p035_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p035_mixed_damage,canonical,p035,p035_mixed_damage,mixed_damage,data/processed/clean/p035_clean.png,data/processed/masked/p035_mixed_damage_damaged.png,data/processed/masks/p035_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p035_mixed_damage_restored_opencv_telea.png,0.380088199977763,True,ok,,1,42995,data\processed\clean\p035_clean.png,data\processed\masked\p035_mixed_damage_damaged.png,data\processed\masks\p035_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p035_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p035_scratch_thin,canonical,p035,p035_scratch_thin,scratch_thin,data/processed/clean/p035_clean.png,data/processed/masked/p035_scratch_thin_damaged.png,data/processed/masks/p035_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p035_scratch_thin_restored_opencv_telea.png,0.3009235999779776,True,ok,,1,9287,data\processed\clean\p035_clean.png,data\processed\masked\p035_scratch_thin_damaged.png,data\processed\masks\p035_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p035_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p035_zero_control,canonical,p035,p035_zero_control,zero_control,data/processed/clean/p035_clean.png,data/processed/masked/p035_zero_control_damaged.png,data/processed/masks/p035_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p035_zero_control_restored_opencv_telea.png,0.2813455000286922,True,ok,,1,0,data\processed\clean\p035_clean.png,data\processed\masked\p035_zero_control_damaged.png,data\processed\masks\p035_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p035_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p036_loss_large,canonical,p036,p036_loss_large,loss_large,data/processed/clean/p036_clean.png,data/processed/masked/p036_loss_large_damaged.png,data/processed/masks/p036_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p036_loss_large_restored_opencv_telea.png,0.4067854000022635,True,ok,,1,79110,data\processed\clean\p036_clean.png,data\processed\masked\p036_loss_large_damaged.png,data\processed\masks\p036_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p036_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p036_loss_small,canonical,p036,p036_loss_small,loss_small,data/processed/clean/p036_clean.png,data/processed/masked/p036_loss_small_damaged.png,data/processed/masks/p036_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p036_loss_small_restored_opencv_telea.png,0.3103063000016846,True,ok,,1,21381,data\processed\clean\p036_clean.png,data\processed\masked\p036_loss_small_damaged.png,data\processed\masks\p036_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p036_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p036_mixed_damage,canonical,p036,p036_mixed_damage,mixed_damage,data/processed/clean/p036_clean.png,data/processed/masked/p036_mixed_damage_damaged.png,data/processed/masks/p036_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p036_mixed_damage_restored_opencv_telea.png,0.3756572999991476,True,ok,,1,52887,data\processed\clean\p036_clean.png,data\processed\masked\p036_mixed_damage_damaged.png,data\processed\masks\p036_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p036_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p036_scratch_thin,canonical,p036,p036_scratch_thin,scratch_thin,data/processed/clean/p036_clean.png,data/processed/masked/p036_scratch_thin_damaged.png,data/processed/masks/p036_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p036_scratch_thin_restored_opencv_telea.png,0.296159399964381,True,ok,,1,8289,data\processed\clean\p036_clean.png,data\processed\masked\p036_scratch_thin_damaged.png,data\processed\masks\p036_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p036_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p036_zero_control,canonical,p036,p036_zero_control,zero_control,data/processed/clean/p036_clean.png,data/processed/masked/p036_zero_control_damaged.png,data/processed/masks/p036_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p036_zero_control_restored_opencv_telea.png,0.2985602000262588,True,ok,,1,0,data\processed\clean\p036_clean.png,data\processed\masked\p036_zero_control_damaged.png,data\processed\masks\p036_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p036_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p037_loss_large,canonical,p037,p037_loss_large,loss_large,data/processed/clean/p037_clean.png,data/processed/masked/p037_loss_large_damaged.png,data/processed/masks/p037_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p037_loss_large_restored_opencv_telea.png,0.5691700999741443,True,ok,,1,47063,data\processed\clean\p037_clean.png,data\processed\masked\p037_loss_large_damaged.png,data\processed\masks\p037_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p037_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p037_loss_small,canonical,p037,p037_loss_small,loss_small,data/processed/clean/p037_clean.png,data/processed/masked/p037_loss_small_damaged.png,data/processed/masks/p037_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p037_loss_small_restored_opencv_telea.png,0.516210499976296,True,ok,,1,15897,data\processed\clean\p037_clean.png,data\processed\masked\p037_loss_small_damaged.png,data\processed\masks\p037_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p037_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p037_mixed_damage,canonical,p037,p037_mixed_damage,mixed_damage,data/processed/clean/p037_clean.png,data/processed/masked/p037_mixed_damage_damaged.png,data/processed/masks/p037_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p037_mixed_damage_restored_opencv_telea.png,0.5770313999964856,True,ok,,1,44213,data\processed\clean\p037_clean.png,data\processed\masked\p037_mixed_damage_damaged.png,data\processed\masks\p037_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p037_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
