source_case_key,candidate_seed,candidate_id,dataset_name,case_id,painting_id,mask_type,prompt_variant_id,prompt_template_name,prompt_variant_family,prompt_variant_order,prompt,prompt_metadata_fields_used,prompt_metadata_missing_fields,prompt_metadata_missing_count,runtime_seconds,mean_abs_diff,max_abs_diff,validation_passed_bool,restored_path,generic_candidate_id,generic_runtime_seconds,generic_mean_abs_diff,generic_max_abs_diff,generic_validation_passed,generic_restored_path,delta_mean_abs_diff_vs_generic,abs_delta_mean_abs_diff_vs_generic,delta_runtime_seconds_vs_generic
canonical__p024_mixed_damage,2026,sd__can__p024__mixed_damage__p01_style_period__s2026__12423e4100,canonical,p024_mixed_damage,p024,mixed_damage,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,10.004672499999288,11.755758214879918,255.0,True,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p024__mixed_damage__p01_style_period__s2026__12423e4100__restored_stable_diffusion_inpainting.png,sd__can__p024__mixed_damage__p00_generic__s2026__74a34d80d7,9.78064519999316,11.679563734266493,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__mixed_damage__p00_generic__s2026__74a34d80d7__restored_stable_diffusion_inpainting.png,0.0761944806134256,0.0761944806134256,0.22402730000612792
canonical__p024_mixed_damage,2026,sd__can__p024__mixed_damage__p02_artist__s2026__037f3c74dd,canonical,p024_mixed_damage,p024,mixed_damage,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Johannes Bosboom while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.959483099999488,11.719915319372106,255.0,True,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p024__mixed_damage__p02_artist__s2026__037f3c74dd__restored_stable_diffusion_inpainting.png,sd__can__p024__mixed_damage__p00_generic__s2026__74a34d80d7,9.78064519999316,11.679563734266493,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__mixed_damage__p00_generic__s2026__74a34d80d7__restored_stable_diffusion_inpainting.png,0.0403515851056131,0.0403515851056131,0.1788379000063287
canonical__p024_mixed_damage,2026,sd__can__p024__mixed_damage__p03_artist_style_p__s2026__4969d4dddd,canonical,p024_mixed_damage,p024,mixed_damage,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Johannes Bosboom while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.982844999991356,11.72835060402199,255.0,True,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p024__mixed_damage__p03_artist_style_p__s2026__4969d4dddd__restored_stable_diffusion_inpainting.png,sd__can__p024__mixed_damage__p00_generic__s2026__74a34d80d7,9.78064519999316,11.679563734266493,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__mixed_damage__p00_generic__s2026__74a34d80d7__restored_stable_diffusion_inpainting.png,0.04878686975549762,0.04878686975549762,0.20219979999819593
canonical__p024_mixed_damage,2026,sd__can__p024__mixed_damage__p04_full_context__s2026__ed92a80068,canonical,p024_mixed_damage,p024,mixed_damage,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Interior of the Church of St Bavo in Haarlem, by Johannes Bosboom, categorized as architecture_structured while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,10.120945499991649,11.766056767216435,255.0,True,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p024__mixed_damage__p04_full_context__s2026__ed92a80068__restored_stable_diffusion_inpainting.png,sd__can__p024__mixed_damage__p00_generic__s2026__74a34d80d7,9.78064519999316,11.679563734266493,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__mixed_damage__p00_generic__s2026__74a34d80d7__restored_stable_diffusion_inpainting.png,0.08649303294994226,0.08649303294994226,0.3403002999984892
canonical__p024_scratch_thin,2026,sd__can__p024__scratch_thin__p01_style_period__s2026__2eda106766,canonical,p024_scratch_thin,p024,scratch_thin,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,10.037855600006878,1.6381745515046295,255.0,True,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p024__scratch_thin__p01_style_period__s2026__2eda106766__restored_stable_diffusion_inpainting.png,sd__can__p024__scratch_thin__p00_generic__s2026__2534168069,9.753614199988078,1.6214746545862269,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__scratch_thin__p00_generic__s2026__2534168069__restored_stable_diffusion_inpainting.png,0.01669989691840268,0.01669989691840268,0.28424140001880005
canonical__p024_scratch_thin,2026,sd__can__p024__scratch_thin__p02_artist__s2026__e7b4737545,canonical,p024_scratch_thin,p024,scratch_thin,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Johannes Bosboom while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,10.148400999998556,1.62163006817853,255.0,True,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p024__scratch_thin__p02_artist__s2026__e7b4737545__restored_stable_diffusion_inpainting.png,sd__can__p024__scratch_thin__p00_generic__s2026__2534168069,9.753614199988078,1.6214746545862269,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__scratch_thin__p00_generic__s2026__2534168069__restored_stable_diffusion_inpainting.png,0.00015541359230319962,0.00015541359230319962,0.3947868000104773
canonical__p024_scratch_thin,2026,sd__can__p024__scratch_thin__p03_artist_style_p__s2026__46ef36ded9,canonical,p024_scratch_thin,p024,scratch_thin,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Johannes Bosboom while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.819122799992329,1.6255487512659144,255.0,True,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p024__scratch_thin__p03_artist_style_p__s2026__46ef36ded9__restored_stable_diffusion_inpainting.png,sd__can__p024__scratch_thin__p00_generic__s2026__2534168069,9.753614199988078,1.6214746545862269,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__scratch_thin__p00_generic__s2026__2534168069__restored_stable_diffusion_inpainting.png,0.0040740966796875,0.0040740966796875,0.06550860000425018
canonical__p024_scratch_thin,2026,sd__can__p024__scratch_thin__p04_full_context__s2026__0feb762524,canonical,p024_scratch_thin,p024,scratch_thin,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Interior of the Church of St Bavo in Haarlem, by Johannes Bosboom, categorized as architecture_structured while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.747071000005237,1.6138316966869213,255.0,True,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p024__scratch_thin__p04_full_context__s2026__0feb762524__restored_stable_diffusion_inpainting.png,sd__can__p024__scratch_thin__p00_generic__s2026__2534168069,9.753614199988078,1.6214746545862269,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__scratch_thin__p00_generic__s2026__2534168069__restored_stable_diffusion_inpainting.png,-0.00764295789930558,0.00764295789930558,-0.0065431999828415854
canonical__p024_zero_control,2026,sd__can__p024__zero__p01_style_period__s2026__29bf238a42,canonical,p024_zero_control,p024,zero_control,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,0.0091207000077702,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p024__zero__p01_style_period__s2026__29bf238a42__restored_stable_diffusion_inpainting.png,sd__can__p024__zero__p00_generic__s2026__a212d39106,0.0114701999991666,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__zero__p00_generic__s2026__a212d39106__restored_stable_diffusion_inpainting.png,0.0,0.0,-0.0023494999913964004
canonical__p024_zero_control,2026,sd__can__p024__zero__p02_artist__s2026__e9cd05b5dd,canonical,p024_zero_control,p024,zero_control,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Johannes Bosboom while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,0.0030591999966418,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p024__zero__p02_artist__s2026__e9cd05b5dd__restored_stable_diffusion_inpainting.png,sd__can__p024__zero__p00_generic__s2026__a212d39106,0.0114701999991666,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__zero__p00_generic__s2026__a212d39106__restored_stable_diffusion_inpainting.png,0.0,0.0,-0.0084110000025248
canonical__p024_zero_control,2026,sd__can__p024__zero__p03_artist_style_p__s2026__3ce99adb90,canonical,p024_zero_control,p024,zero_control,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Johannes Bosboom while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,0.0025490999978501,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p024__zero__p03_artist_style_p__s2026__3ce99adb90__restored_stable_diffusion_inpainting.png,sd__can__p024__zero__p00_generic__s2026__a212d39106,0.0114701999991666,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__zero__p00_generic__s2026__a212d39106__restored_stable_diffusion_inpainting.png,0.0,0.0,-0.0089211000013165
canonical__p024_zero_control,2026,sd__can__p024__zero__p04_full_context__s2026__e10576e0ea,canonical,p024_zero_control,p024,zero_control,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Interior of the Church of St Bavo in Haarlem, by Johannes Bosboom, categorized as architecture_structured while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,0.0025982999941334,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p024__zero__p04_full_context__s2026__e10576e0ea__restored_stable_diffusion_inpainting.png,sd__can__p024__zero__p00_generic__s2026__a212d39106,0.0114701999991666,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p024__zero__p00_generic__s2026__a212d39106__restored_stable_diffusion_inpainting.png,0.0,0.0,-0.008871900005033202
canonical__p028_loss_large,2026,sd__can__p028__loss_large__p01_style_period__s2026__72ff7544fc,canonical,p028_loss_large,p028,loss_large,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.52986970001075,6.10708166051794,189.0,True,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p028__loss_large__p01_style_period__s2026__72ff7544fc__restored_stable_diffusion_inpainting.png,sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9,10.46037269999215,6.628913031684028,211.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9__restored_stable_diffusion_inpainting.png,-0.5218313711660878,0.5218313711660878,-0.9305029999813996
canonical__p028_loss_large,2026,sd__can__p028__loss_large__p02_artist__s2026__278ba94eb5,canonical,p028_loss_large,p028,loss_large,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by workshop of Johannes Vinckboons while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.450561600009678,5.863468876591435,194.0,True,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p028__loss_large__p02_artist__s2026__278ba94eb5__restored_stable_diffusion_inpainting.png,sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9,10.46037269999215,6.628913031684028,211.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9__restored_stable_diffusion_inpainting.png,-0.7654441550925926,0.7654441550925926,-1.0098110999824712
canonical__p028_loss_large,2026,sd__can__p028__loss_large__p03_artist_style_p__s2026__024007ac36,canonical,p028_loss_large,p028,loss_large,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by workshop of Johannes Vinckboons while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.976329900004202,5.82990801775897,191.0,True,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p028__loss_large__p03_artist_style_p__s2026__024007ac36__restored_stable_diffusion_inpainting.png,sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9,10.46037269999215,6.628913031684028,211.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9__restored_stable_diffusion_inpainting.png,-0.7990050139250577,0.7990050139250577,-0.48404279998794664
