report_case_id,report_dataset_name,report_painting_id,report_source_case_id,report_mask_type,report_model_name,report_is_zero_control,clean_path,damaged_path,mask_path,restored_path,runtime_seconds,started_at_utc,completed_at_utc,status,issue,clean_painting_id,clean_category,clean_title,clean_artist,clean_date,clean_style_or_period,clean_medium,clean_source,clean_source_url,clean_license,clean_filename,clean_content_x_min,clean_content_y_min,clean_content_x_max,clean_content_y_max,report_category,report_title,report_artist,report_date,report_style,report_medium,report_source,report_source_url,report_license,difference_map_figure_filename,difference_map_figure_path,difference_map_figure_sha256,difference_map_figure_size_bytes_disk,difference_map_figure_filesize_mb,difference_map_generation_runtime_seconds,spatial_mask_area_pixels,spatial_mask_area_fraction_full,spatial_mask_area_percentage_full,spatial_masked_pixel_count,spatial_outside_mask_pixel_count,spatial_boundary_pixel_count,spatial_improvement_mean_full,spatial_improvement_boundary_mean,spatial_improvement_outside_mask_mean,spatial_damaged_error_masked_mean,spatial_restored_error_masked_mean,spatial_damaged_error_boundary_mean,spatial_restored_error_boundary_mean,spatial_flag_net_masked_degradation,spatial_flag_boundary_degradation,spatial_flag_outside_mask_degradation,spatial_flag_high_negative_masked_percentage,spatial_spatial_flag_count,spatial_boundary_net_change_class,spatial_outside_mask_net_change_class,report_has_difference_map,report_has_mask_bbox_lpips,report_has_mask_bbox_feature_similarity
opencv_telea__canonical__canonical__p040_zero_control,canonical,p040,canonical__p040_zero_control,zero_control,opencv_telea,True,data/processed/clean/p040_clean.png,data/processed/masked/p040_zero_control_damaged.png,data/processed/masks/p040_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p040_zero_control_restored_opencv_telea.png,0.3482690999517217,2026-07-26T14:05:05.669667+00:00,2026-07-26T14:05:06.017040+00:00,ok,,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/129849/houses-at-murnau,CC0 Public Domain Designation,p040.jpg,0,88,768,680,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/129849/houses-at-murnau,CC0 Public Domain Designation,opencv_telea_canonical_canonical_p040_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p040_zero_control_difference_maps.png,10c656a6ac3751ee63822fd558eb46dec2abc39c93a8b770930a2c47c6808060,2398894,2.2877635955810547,5.930676900024992,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p041_loss_large,canonical,p041,canonical__p041_loss_large,loss_large,opencv_telea,False,data/processed/clean/p041_clean.png,data/processed/masked/p041_loss_large_damaged.png,data/processed/masks/p041_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p041_loss_large_restored_opencv_telea.png,0.3379532999824732,2026-07-26T14:05:06.019561+00:00,2026-07-26T14:05:06.358296+00:00,ok,,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,0,78,768,689,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,opencv_telea_canonical_canonical_p041_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p041_loss_large_difference_maps.png,221270d91e393c4a3765d9a4040acdd1186d72d728ebc63e8d035e840614c4c7,2850234,2.718194961547852,5.656073499994818,54043,0.0916256374782986,9.16256374782986,54043,535781,10923,7.627841472625732,48.35015106201172,0.0,109.31168365478516,26.061622619628903,56.739540100097656,8.389392852783203,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p041_loss_small,canonical,p041,canonical__p041_loss_small,loss_small,opencv_telea,False,data/processed/clean/p041_clean.png,data/processed/masked/p041_loss_small_damaged.png,data/processed/masks/p041_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p041_loss_small_restored_opencv_telea.png,0.2748925000196323,2026-07-26T14:05:06.361403+00:00,2026-07-26T14:05:06.635129+00:00,ok,,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,0,78,768,689,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,opencv_telea_canonical_canonical_p041_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p041_loss_small_difference_maps.png,86d0a49341992b813d5a7ab8a1777d83cdd2d3e3c178ecc722f8a9b81a490abe,2783168,2.65423583984375,5.672512199962512,19456,0.0329861111111111,3.298611111111111,19456,570368,15994,3.925908088684082,58.2901725769043,0.0,136.1876678466797,17.1706600189209,65.08403015136719,6.79386043548584,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p041_mixed_damage,canonical,p041,canonical__p041_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p041_clean.png,data/processed/masked/p041_mixed_damage_damaged.png,data/processed/masks/p041_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p041_mixed_damage_restored_opencv_telea.png,0.3553264999645762,2026-07-26T14:05:06.638229+00:00,2026-07-26T14:05:06.990828+00:00,ok,,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,0,78,768,689,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,opencv_telea_canonical_canonical_p041_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p041_mixed_damage_difference_maps.png,652b77c9601b853b219d2a55dc3b5b68c65a2bdf5eb6ba518c631233972ea7ab,3039332,2.8985328674316406,5.931815000018105,51197,0.0868004692925347,8.680046929253473,51197,538627,57257,8.877595901489258,41.06532287597656,0.0,119.91578674316406,17.63985252380371,46.52702331542969,5.461695671081543,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p041_scratch_thin,canonical,p041,canonical__p041_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p041_clean.png,data/processed/masked/p041_scratch_thin_damaged.png,data/processed/masks/p041_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p041_scratch_thin_restored_opencv_telea.png,0.2542911999626085,2026-07-26T14:05:06.996483+00:00,2026-07-26T14:05:07.249535+00:00,ok,,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,0,78,768,689,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,opencv_telea_canonical_canonical_p041_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p041_scratch_thin_difference_maps.png,523d3abac392712da91c316194eb1bfbb0f0745ccb4c737dfc644738d044e54c,2934794,2.798837661743164,5.7887528000283055,12949,0.0219540066189236,2.195400661892361,12949,576875,54107,2.9805076122283936,32.4907112121582,0.0,148.6855010986328,12.92406177520752,35.58372116088867,3.093013286590576,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p041_zero_control,canonical,p041,canonical__p041_zero_control,zero_control,opencv_telea,True,data/processed/clean/p041_clean.png,data/processed/masked/p041_zero_control_damaged.png,data/processed/masks/p041_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p041_zero_control_restored_opencv_telea.png,0.2461495000170543,2026-07-26T14:05:07.253604+00:00,2026-07-26T14:05:07.499721+00:00,ok,,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,0,78,768,689,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,opencv_telea_canonical_canonical_p041_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p041_zero_control_difference_maps.png,d393a8a08163adaa38097aa9b6091fb325c15369b0351605b9cafcad399827bb,2652294,2.5294246673583984,5.421975600009318,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p042_loss_large,canonical,p042,canonical__p042_loss_large,loss_large,opencv_telea,False,data/processed/clean/p042_clean.png,data/processed/masked/p042_loss_large_damaged.png,data/processed/masks/p042_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p042_loss_large_restored_opencv_telea.png,0.4815576000255532,2026-07-26T14:05:07.499721+00:00,2026-07-26T14:05:07.979609+00:00,ok,,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,0,137,768,631,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,opencv_telea_canonical_canonical_p042_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p042_loss_large_difference_maps.png,87ae0c1d38d66a90c58e0fba7d3afaccd798d57b40d03f1082b8666bd49ada62,1840704,1.75543212890625,5.871439600014128,41198,0.0698479546440972,6.984795464409722,41198,548626,11683,4.438453197479248,36.607234954833984,0.0,71.76290130615234,8.218392372131348,38.181434631347656,1.574196219444275,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p042_loss_small,canonical,p042,canonical__p042_loss_small,loss_small,opencv_telea,False,data/processed/clean/p042_clean.png,data/processed/masked/p042_loss_small_damaged.png,data/processed/masks/p042_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p042_loss_small_restored_opencv_telea.png,0.4585609999485314,2026-07-26T14:05:07.984952+00:00,2026-07-26T14:05:08.441959+00:00,ok,,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,0,137,768,631,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,opencv_telea_canonical_canonical_p042_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p042_loss_small_difference_maps.png,23789ea9a9d9c036173d0caa71005941b468993bc2c51af643129147917871b0,1784536,1.7018661499023438,5.805311199976131,12656,0.0214572482638888,2.145724826388889,12656,577168,9729,2.636502265930176,56.63665390014648,0.0,135.7012939453125,12.828962326049805,60.94709777832031,4.310446739196777,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p042_mixed_damage,canonical,p042,canonical__p042_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p042_clean.png,data/processed/masked/p042_mixed_damage_damaged.png,data/processed/masks/p042_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p042_mixed_damage_restored_opencv_telea.png,0.488968699995894,2026-07-26T14:05:08.446077+00:00,2026-07-26T14:05:08.934936+00:00,ok,,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,0,137,768,631,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,opencv_telea_canonical_canonical_p042_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p042_mixed_damage_difference_maps.png,9e0c2a710e41e3bef8fa9d561edb5893df8239ca5d269ae3f84b10799f1226e6,1957641,1.866951942443848,5.895660599984694,40981,0.0694800482855902,6.948004828559028,40981,548843,39676,5.977443218231201,33.72310256958008,0.0,92.30333709716795,6.27226448059082,36.09310150146485,2.3700053691864014,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p042_scratch_thin,canonical,p042,canonical__p042_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p042_clean.png,data/processed/masked/p042_scratch_thin_damaged.png,data/processed/masks/p042_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p042_scratch_thin_restored_opencv_telea.png,0.474107600050047,2026-07-26T14:05:08.936500+00:00,2026-07-26T14:05:09.411819+00:00,ok,,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,0,137,768,631,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,opencv_telea_canonical_canonical_p042_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p042_scratch_thin_difference_maps.png,0e7ba364674be8bef480e459bea2208ea2dea4358cf2a1cd59ba023ed7582624,1872583,1.7858343124389648,6.068968400009908,8067,0.0136769612630208,1.3676961263020837,8067,581757,32375,1.5220974683761597,27.72484970092773,0.0,118.60005950927734,7.310896873474121,29.544153213500977,1.8193050622940063,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p042_zero_control,canonical,p042,canonical__p042_zero_control,zero_control,opencv_telea,True,data/processed/clean/p042_clean.png,data/processed/masked/p042_zero_control_damaged.png,data/processed/masks/p042_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p042_zero_control_restored_opencv_telea.png,0.418614299967885,2026-07-26T14:05:09.414878+00:00,2026-07-26T14:05:09.831278+00:00,ok,,p042,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,0,137,768,631,high_texture_brushwork,View of Beirut,Jules Coignet,,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,opencv_telea_canonical_canonical_p042_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p042_zero_control_difference_maps.png,db7dc41e4efc0731a72dbe86a4d82b2de956bde14e5cf1dc846aa1b43daad982,1713149,1.6337862014770508,5.997043200011831,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p043_loss_large,canonical,p043,canonical__p043_loss_large,loss_large,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/masked/p043_loss_large_damaged.png,data/processed/masks/p043_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p043_loss_large_restored_opencv_telea.png,0.5410738000064157,2026-07-26T14:05:09.834842+00:00,2026-07-26T14:05:10.376199+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_canonical_canonical_p043_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p043_loss_large_difference_maps.png,31578f5dd98ee01dad7bc35363f939975ede7de760a54a9bf532d50af64fed6f,2436250,2.3233890533447266,6.438368599978276,64562,0.1094597710503472,10.945977105034723,64562,525262,11264,17.09343910217285,79.31169891357422,0.0,183.77706909179688,27.615215301513672,84.04877471923828,4.737067699432373,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p043_loss_small,canonical,p043,canonical__p043_loss_small,loss_small,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/masked/p043_loss_small_damaged.png,data/processed/masks/p043_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p043_loss_small_restored_opencv_telea.png,0.4461792999645695,2026-07-26T14:05:10.378218+00:00,2026-07-26T14:05:10.825998+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_canonical_canonical_p043_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p043_loss_small_difference_maps.png,ceac86aa8c050f7c798f920a44a8a5389f87f9b331d59664be7df542cf5e9f3e,2331761,2.223740577697754,6.184496499947272,14983,0.0254024929470486,2.540249294704861,14983,574841,12310,3.990445137023926,77.59090423583984,0.0,176.16598510742188,19.0772647857666,82.82921600341797,5.238316059112549,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
