table_row_id,table_id,table_order,section_id,row_order,row_key,row_label,values_json,scope,denominator,independent_unit,source_notebook_ids_json,source_paths_json,source_row_ids_json,applicability_status,interpretation,schema_version,status,issue
thesis_e7b0b26e802e7325271feaa7,t06_damage_size,6,damage-size,39,structural_crop_ssim__opencv_telea,structural_crop_ssim — opencv_telea,"{""adverse_slope"": 0.0188997187867057, ""ci_lower"": 0.0116663707369381, ""ci_upper"": 0.0343417725225471, ""estimate_name"": ""median_adverse_theil_sen_slope_per_10_percentage_points"", ""n_paintings"": 35, ""q_value"": 3.999960000399996e-05}",thirty_five_painting_damage_size_trajectories,35 paintings,painting_trajectory,"[""23""]","[""outputs/23_damage_size_sensitivity_analysis/metrics/damage_size_analysis.csv""]","[""dsa_896a7d681f35034995fe""]",applicable,Positive adverse slope means quality worsened as realized damage increased; the 35-painting scope is balanced across categories but does not separate category from painting identity.,thesis_tables.v1,ok,
thesis_d1a181b29bd35d742e4cf1e9,t06_damage_size,6,damage-size,40,structural_crop_ssim__stable_diffusion_inpainting,structural_crop_ssim — stable_diffusion_inpainting,"{""adverse_slope"": 0.0314900389362367, ""ci_lower"": 0.0193447985152502, ""ci_upper"": 0.038135324058465, ""estimate_name"": ""median_adverse_theil_sen_slope_per_10_percentage_points"", ""n_paintings"": 35, ""q_value"": 3.999960000399996e-05}",thirty_five_painting_damage_size_trajectories,35 paintings,painting_trajectory,"[""23""]","[""outputs/23_damage_size_sensitivity_analysis/metrics/damage_size_analysis.csv""]","[""dsa_74040e55ca670f8fe2b0""]",applicable,Positive adverse slope means quality worsened as realized damage increased; the 35-painting scope is balanced across categories but does not separate category from painting identity.,thesis_tables.v1,ok,
thesis_b5e412c1a71bcafd2e4f47b7,t06_damage_size,6,damage-size,41,texture_crop_p95__hint_places2,texture_crop_p95 — hint_places2,"{""adverse_slope"": 0.3765852710993285, ""ci_lower"": 0.147257865915957, ""ci_upper"": 0.6483922954808166, ""estimate_name"": ""median_adverse_theil_sen_slope_per_10_percentage_points"", ""n_paintings"": 35, ""q_value"": 0.0008399916000839}",thirty_five_painting_damage_size_trajectories,35 paintings,painting_trajectory,"[""23""]","[""outputs/23_damage_size_sensitivity_analysis/metrics/damage_size_analysis.csv""]","[""dsa_d5f0bb1a381f28ea5528""]",applicable,Positive adverse slope means quality worsened as realized damage increased; the 35-painting scope is balanced across categories but does not separate category from painting identity.,thesis_tables.v1,ok,
thesis_91a1a03fe91af49196318ea9,t06_damage_size,6,damage-size,42,texture_crop_p95__lama,texture_crop_p95 — lama,"{""adverse_slope"": 0.0969344564535663, ""ci_lower"": 0.0370690792394992, ""ci_upper"": 0.1239926020165915, ""estimate_name"": ""median_adverse_theil_sen_slope_per_10_percentage_points"", ""n_paintings"": 35, ""q_value"": 3.999960000399996e-05}",thirty_five_painting_damage_size_trajectories,35 paintings,painting_trajectory,"[""23""]","[""outputs/23_damage_size_sensitivity_analysis/metrics/damage_size_analysis.csv""]","[""dsa_03330170bd7ef76fb2a7""]",applicable,Positive adverse slope means quality worsened as realized damage increased; the 35-painting scope is balanced across categories but does not separate category from painting identity.,thesis_tables.v1,ok,
thesis_059d6560c5f9520f6f622097,t06_damage_size,6,damage-size,43,texture_crop_p95__opencv_telea,texture_crop_p95 — opencv_telea,"{""adverse_slope"": 0.015386728261654, ""ci_lower"": 0.0119344806445263, ""ci_upper"": 0.0175719764859816, ""estimate_name"": ""median_adverse_theil_sen_slope_per_10_percentage_points"", ""n_paintings"": 35, ""q_value"": 0.4990650093499065}",thirty_five_painting_damage_size_trajectories,35 paintings,painting_trajectory,"[""23""]","[""outputs/23_damage_size_sensitivity_analysis/metrics/damage_size_analysis.csv""]","[""dsa_8404efcd77a6b4c6c802""]",applicable,Positive adverse slope means quality worsened as realized damage increased; the 35-painting scope is balanced across categories but does not separate category from painting identity.,thesis_tables.v1,ok,
thesis_c7ff4e7211bb757cc0fa175e,t06_damage_size,6,damage-size,44,texture_crop_p95__stable_diffusion_inpainting,texture_crop_p95 — stable_diffusion_inpainting,"{""adverse_slope"": 0.4850565517761492, ""ci_lower"": 0.1281397930001669, ""ci_upper"": 0.997752863747972, ""estimate_name"": ""median_adverse_theil_sen_slope_per_10_percentage_points"", ""n_paintings"": 35, ""q_value"": 0.1137988620113798}",thirty_five_painting_damage_size_trajectories,35 paintings,painting_trajectory,"[""23""]","[""outputs/23_damage_size_sensitivity_analysis/metrics/damage_size_analysis.csv""]","[""dsa_2261897e82f79c08178d""]",applicable,Positive adverse slope means quality worsened as realized damage increased; the 35-painting scope is balanced across categories but does not separate category from painting identity.,thesis_tables.v1,ok,
thesis_c29dbbbec68ae70a813851ef,t07_mask_robustness,7,mask-robustness,1,classical_masked_mae__hint_places2,classical_masked_mae — hint_places2,"{""ci_lower"": 0.6463498805415444, ""ci_upper"": 1.2181668863041697, ""dispersion"": 1.08281050035896, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_a218bf70fb9682962a9a""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_50d16eeb94c85f08da6e7691,t07_mask_robustness,7,mask-robustness,2,classical_masked_mae__lama,classical_masked_mae — lama,"{""ci_lower"": 0.7762431990259859, ""ci_upper"": 1.207931462808709, ""dispersion"": 0.9153160577480683, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_a7ce25534e50d043daea""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_6a2b4eb7e6f0e2239e9bb10d,t07_mask_robustness,7,mask-robustness,3,classical_masked_mae__opencv_telea,classical_masked_mae — opencv_telea,"{""ci_lower"": 0.7856861664435879, ""ci_upper"": 1.444944679849339, ""dispersion"": 1.242305328353268, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_f1473071d377fe154364""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_685bfb1ad445ca2153a566cb,t07_mask_robustness,7,mask-robustness,4,classical_masked_mae__stable_diffusion_inpainting,classical_masked_mae — stable_diffusion_inpainting,"{""ci_lower"": 2.0176326584623503, ""ci_upper"": 3.10321210512344, ""dispersion"": 2.347933320120676, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_251ec3540e4b8349f991""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_35d75f324aafc7bec6364532,t07_mask_robustness,7,mask-robustness,5,colour_masked_delta_e__hint_places2,colour_masked_delta_e — hint_places2,"{""ci_lower"": 0.3292179107666015, ""ci_upper"": 0.4856070756912151, ""dispersion"": 0.4163670539855957, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_31fd76c9409ae041d0c2""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_4899e826e84c47eee15a9df9,t07_mask_robustness,7,mask-robustness,6,colour_masked_delta_e__lama,colour_masked_delta_e — lama,"{""ci_lower"": 0.293864250183109, ""ci_upper"": 0.4873418807983398, ""dispersion"": 0.3827214241027827, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_269369452bbbe176e743""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_2ad74909a87900d958d28548,t07_mask_robustness,7,mask-robustness,7,colour_masked_delta_e__opencv_telea,colour_masked_delta_e — opencv_telea,"{""ci_lower"": 0.3755311965942383, ""ci_upper"": 0.5173749923706055, ""dispersion"": 0.4650666713714599, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_9b93d59d1059a54577e2""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_ef73ca834aaf0ba60467ae5b,t07_mask_robustness,7,mask-robustness,8,colour_masked_delta_e__stable_diffusion_inpainting,colour_masked_delta_e — stable_diffusion_inpainting,"{""ci_lower"": 0.7794170379638672, ""ci_upper"": 1.2264518737792969, ""dispersion"": 0.9991574287414552, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_ecbb82a50ed3573a533c""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_2babccd392c6282bf12dddce,t07_mask_robustness,7,mask-robustness,9,feature_clip_crop__hint_places2,feature_clip_crop — hint_places2,"{""ci_lower"": 0.0012083053588866, ""ci_upper"": 0.0038048028945923, ""dispersion"": 0.0022654533386228, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_9d2bac4af0405a0c5eb0""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_49c919794d55db84c6e37f4c,t07_mask_robustness,7,mask-robustness,10,feature_clip_crop__lama,feature_clip_crop — lama,"{""ci_lower"": 0.0007718801498411, ""ci_upper"": 0.0015138387680051, ""dispersion"": 0.001186728477478, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_861f5da88cfe9dda95bc""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_a7de8de51c05e047cf9a500c,t07_mask_robustness,7,mask-robustness,11,feature_clip_crop__opencv_telea,feature_clip_crop — opencv_telea,"{""ci_lower"": 0.0037908554077149, ""ci_upper"": 0.0089957714080811, ""dispersion"": 0.0054046511650087, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_5d45b990da545f39a9b3""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_03ed820da496778f7d9a14aa,t07_mask_robustness,7,mask-robustness,12,feature_clip_crop__stable_diffusion_inpainting,feature_clip_crop — stable_diffusion_inpainting,"{""ci_lower"": 0.0057949423789978, ""ci_upper"": 0.0115805864334106, ""dispersion"": 0.0088395476341246, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_f07d81d86b5b35e61a4a""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_5272eb844a0515f928fe3106,t07_mask_robustness,7,mask-robustness,13,feature_dino_crop__hint_places2,feature_dino_crop — hint_places2,"{""ci_lower"": 0.0033512115478516, ""ci_upper"": 0.0071989893913267, ""dispersion"": 0.0054808855056763, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_eb06dcf4666cd427dc91""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_01599e606ac6c3aa3b72e016,t07_mask_robustness,7,mask-robustness,14,feature_dino_crop__lama,feature_dino_crop — lama,"{""ci_lower"": 0.0021583437919615, ""ci_upper"": 0.0037628412246704, ""dispersion"": 0.0029443502426148, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_2a853ddbb547ead93192""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_c465d29af2dbfb1b4dd5d5f7,t07_mask_robustness,7,mask-robustness,15,feature_dino_crop__opencv_telea,feature_dino_crop — opencv_telea,"{""ci_lower"": 0.0098713636398316, ""ci_upper"": 0.018598794937134, ""dispersion"": 0.0142985582351685, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_1aad5e13dba55b205266""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
thesis_87c095f12d435c00e38775c4,t07_mask_robustness,7,mask-robustness,16,feature_dino_crop__stable_diffusion_inpainting,feature_dino_crop — stable_diffusion_inpainting,"{""ci_lower"": 0.0130810141563415, ""ci_upper"": 0.0303398370742797, ""dispersion"": 0.0231186151504516, ""estimate_name"": ""median_painting_group_mad"", ""n_groups"": 105, ""n_paintings"": 35}",all_mask_families_overall,105 robustness groups; 35 paintings,painting,"[""24""]","[""outputs/24_mask_robustness_analysis/metrics/mask_robustness_analysis.csv""]","[""mra_2a9c95ead711479899ef""]",applicable,Lower median within-group dispersion means greater robustness to the tested mask placements.,thesis_tables.v1,ok,
