feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_damaged_similarity,mean_restored_similarity,mean_similarity_improvement,clip_improved,dinov2_improved,mean_feature_improved,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,feature_input_size,clip_model_name,dinov2_model_name,status,issue
lama__canonical__canonical__p011_scratch_thin__full_image__feature_similarity,lama__canonical__canonical__p011_scratch_thin,lama__canonical__canonical__p011_scratch_thin,lama__canonical__canonical__p011_scratch_thin,canonical__p011_scratch_thin,p011_scratch_thin,canonical__p011_scratch_thin,canonical,primary,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,lama,p011_scratch_thin,scratch_thin,p011_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,7275,False,0.8805219531059265,0.9998937845230103,0.11937183141708374,0.7293404936790466,0.9996463060379028,0.2703058123588562,0.8049312233924866,0.9997700452804565,0.19483882188796997,True,True,True,lama__canonical__canonical__p011_scratch_thin__full_image__clean,lama__canonical__canonical__p011_scratch_thin__full_image__damaged,lama__canonical__canonical__p011_scratch_thin__full_image__restored,canonical__p011__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p011_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p011_scratch_thin,lama__canonical__canonical__p011_scratch_thin,lama__canonical__canonical__p011_scratch_thin,canonical__p011_scratch_thin,p011_scratch_thin,canonical__p011_scratch_thin,canonical,primary,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,lama,p011_scratch_thin,scratch_thin,p011_scratch_thin,scratch_thin,content_region,405504,0,120,768,648,7275,False,0.8656505346298218,0.9998522400856018,0.13420170545578003,0.718697190284729,0.9992819428443909,0.28058475255966187,0.7921738624572754,0.9995670914649963,0.20739322900772095,True,True,True,lama__canonical__canonical__p011_scratch_thin__content_region__clean,lama__canonical__canonical__p011_scratch_thin__content_region__damaged,lama__canonical__canonical__p011_scratch_thin__content_region__restored,canonical__p011__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p011_scratch_thin__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p011_scratch_thin,lama__canonical__canonical__p011_scratch_thin,lama__canonical__canonical__p011_scratch_thin,canonical__p011_scratch_thin,p011_scratch_thin,canonical__p011_scratch_thin,canonical,primary,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,lama,p011_scratch_thin,scratch_thin,p011_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,7275,False,0.8805219531059265,0.9998937845230103,0.11937183141708374,0.7293404936790466,0.9996463060379028,0.2703058123588562,0.8049312233924866,0.9997700452804565,0.19483882188796997,True,True,True,lama__canonical__canonical__p011_scratch_thin__mask_bbox_crop__clean,lama__canonical__canonical__p011_scratch_thin__mask_bbox_crop__damaged,lama__canonical__canonical__p011_scratch_thin__mask_bbox_crop__restored,canonical__p011__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p011_zero_control__full_image__feature_similarity,lama__canonical__canonical__p011_zero_control,lama__canonical__canonical__p011_zero_control,lama__canonical__canonical__p011_zero_control,canonical__p011_zero_control,p011_zero_control,canonical__p011_zero_control,canonical,primary,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,lama,p011_zero_control,zero_control,p011_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,lama__canonical__canonical__p011_zero_control__full_image__clean,lama__canonical__canonical__p011_zero_control__full_image__damaged,lama__canonical__canonical__p011_zero_control__full_image__restored,canonical__p011__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p011_zero_control__content_region__feature_similarity,lama__canonical__canonical__p011_zero_control,lama__canonical__canonical__p011_zero_control,lama__canonical__canonical__p011_zero_control,canonical__p011_zero_control,p011_zero_control,canonical__p011_zero_control,canonical,primary,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,lama,p011_zero_control,zero_control,p011_zero_control,zero_control,content_region,405504,0,120,768,648,0,False,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,False,False,False,lama__canonical__canonical__p011_zero_control__content_region__clean,lama__canonical__canonical__p011_zero_control__content_region__damaged,lama__canonical__canonical__p011_zero_control__content_region__restored,canonical__p011__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_loss_large__full_image__feature_similarity,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_large,loss_large,p012_loss_large,loss_large,full_image,589824,0,0,768,768,46029,False,0.8776268362998962,0.9925513863563538,0.11492455005645752,0.7012885808944702,0.9788817167282104,0.27759313583374023,0.7894577085971832,0.9857165515422821,0.19625884294509888,True,True,True,lama__canonical__canonical__p012_loss_large__full_image__clean,lama__canonical__canonical__p012_loss_large__full_image__damaged,lama__canonical__canonical__p012_loss_large__full_image__restored,canonical__p012__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_loss_large__content_region__feature_similarity,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_large,loss_large,p012_loss_large,loss_large,content_region,436992,0,99,768,668,46029,False,0.83368980884552,0.9928760528564453,0.1591862440109253,0.762877881526947,0.9691504240036011,0.20627254247665405,0.7982838451862335,0.9810132384300232,0.18272939324378967,True,True,True,lama__canonical__canonical__p012_loss_large__content_region__clean,lama__canonical__canonical__p012_loss_large__content_region__damaged,lama__canonical__canonical__p012_loss_large__content_region__restored,canonical__p012__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_loss_large__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,lama__canonical__canonical__p012_loss_large,canonical__p012_loss_large,p012_loss_large,canonical__p012_loss_large,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_large,loss_large,p012_loss_large,loss_large,mask_bbox_crop,103684,58,325,380,647,46029,False,0.7068911194801331,0.9595425128936768,0.2526513934135437,0.6679456233978271,0.9319223165512085,0.26397669315338135,0.6874183714389801,0.9457324147224426,0.2583140432834625,True,True,True,lama__canonical__canonical__p012_loss_large__mask_bbox_crop__clean,lama__canonical__canonical__p012_loss_large__mask_bbox_crop__damaged,lama__canonical__canonical__p012_loss_large__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_loss_small__full_image__feature_similarity,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_small,loss_small,p012_loss_small,loss_small,full_image,589824,0,0,768,768,22276,False,0.8525329232215881,0.9985812902450562,0.14604836702346802,0.8517281413078308,0.9943049550056458,0.14257681369781494,0.8521305322647095,0.996443122625351,0.14431259036064148,True,True,True,lama__canonical__canonical__p012_loss_small__full_image__clean,lama__canonical__canonical__p012_loss_small__full_image__damaged,lama__canonical__canonical__p012_loss_small__full_image__restored,canonical__p012__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_loss_small__content_region__feature_similarity,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_small,loss_small,p012_loss_small,loss_small,content_region,436992,0,99,768,668,22276,False,0.8315736055374146,0.9987099766731262,0.16713637113571167,0.8471814393997192,0.9890661239624023,0.1418846845626831,0.8393775224685669,0.9938880503177643,0.1545105278491974,True,True,True,lama__canonical__canonical__p012_loss_small__content_region__clean,lama__canonical__canonical__p012_loss_small__content_region__damaged,lama__canonical__canonical__p012_loss_small__content_region__restored,canonical__p012__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_loss_small__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,lama__canonical__canonical__p012_loss_small,canonical__p012_loss_small,p012_loss_small,canonical__p012_loss_small,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_loss_small,loss_small,p012_loss_small,loss_small,mask_bbox_crop,419904,72,47,720,695,22276,False,0.8610590100288391,0.9986157417297363,0.13755673170089722,0.8741750717163086,0.9906599521636963,0.1164848804473877,0.8676170408725739,0.9946378469467163,0.12702080607414246,True,True,True,lama__canonical__canonical__p012_loss_small__mask_bbox_crop__clean,lama__canonical__canonical__p012_loss_small__mask_bbox_crop__damaged,lama__canonical__canonical__p012_loss_small__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,41283,False,0.8028466105461121,0.9989567995071411,0.19611018896102905,0.5952847599983215,0.9942400455474854,0.3989552855491638,0.6990656852722168,0.9965984225273132,0.29753273725509644,True,True,True,lama__canonical__canonical__p012_mixed_damage__full_image__clean,lama__canonical__canonical__p012_mixed_damage__full_image__damaged,lama__canonical__canonical__p012_mixed_damage__full_image__restored,canonical__p012__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,content_region,436992,0,99,768,668,41283,False,0.7876567840576172,0.9966604709625244,0.20900368690490723,0.6443946361541748,0.9939165711402893,0.3495219349861145,0.716025710105896,0.9952885210514069,0.27926281094551086,True,True,True,lama__canonical__canonical__p012_mixed_damage__content_region__clean,lama__canonical__canonical__p012_mixed_damage__content_region__damaged,lama__canonical__canonical__p012_mixed_damage__content_region__restored,canonical__p012__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,p012_mixed_damage,canonical__p012_mixed_damage,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_mixed_damage,mixed_damage,p012_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,41283,False,0.8028466105461121,0.9989567995071411,0.19611018896102905,0.5952847599983215,0.9942400455474854,0.3989552855491638,0.6990656852722168,0.9965984225273132,0.29753273725509644,True,True,True,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p012_mixed_damage__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_scratch_thin__full_image__feature_similarity,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,9579,False,0.8768883943557739,0.9998058080673218,0.12291741371154785,0.7333680391311646,0.999260663986206,0.2658926248550415,0.8051282167434692,0.9995332360267639,0.19440501928329468,True,True,True,lama__canonical__canonical__p012_scratch_thin__full_image__clean,lama__canonical__canonical__p012_scratch_thin__full_image__damaged,lama__canonical__canonical__p012_scratch_thin__full_image__restored,canonical__p012__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,content_region,436992,0,99,768,668,9579,False,0.851432204246521,0.9997571706771851,0.14832496643066406,0.7867318391799927,0.9993491172790527,0.21261727809906006,0.8190820217132568,0.9995531439781189,0.18047112226486206,True,True,True,lama__canonical__canonical__p012_scratch_thin__content_region__clean,lama__canonical__canonical__p012_scratch_thin__content_region__damaged,lama__canonical__canonical__p012_scratch_thin__content_region__restored,canonical__p012__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_scratch_thin__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,lama__canonical__canonical__p012_scratch_thin,canonical__p012_scratch_thin,p012_scratch_thin,canonical__p012_scratch_thin,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_scratch_thin,scratch_thin,p012_scratch_thin,scratch_thin,mask_bbox_crop,508369,55,27,768,740,9579,False,0.8914554715156555,0.9996419548988342,0.10818648338317871,0.7350262403488159,0.9995019435882568,0.2644757032394409,0.8132408559322357,0.9995719492435455,0.18633109331130981,True,True,True,lama__canonical__canonical__p012_scratch_thin__mask_bbox_crop__clean,lama__canonical__canonical__p012_scratch_thin__mask_bbox_crop__damaged,lama__canonical__canonical__p012_scratch_thin__mask_bbox_crop__restored,canonical__p012__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p012_zero_control__full_image__feature_similarity,lama__canonical__canonical__p012_zero_control,lama__canonical__canonical__p012_zero_control,lama__canonical__canonical__p012_zero_control,canonical__p012_zero_control,p012_zero_control,canonical__p012_zero_control,canonical,primary,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,p012_zero_control,zero_control,p012_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,0.9999999403953552,0.9999999403953552,0.0,1.0,1.0,0.0,0.9999999701976776,0.9999999701976776,0.0,False,False,False,lama__canonical__canonical__p012_zero_control__full_image__clean,lama__canonical__canonical__p012_zero_control__full_image__damaged,lama__canonical__canonical__p012_zero_control__full_image__restored,canonical__p012__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
