result_id,scenario_id,scenario_family,result_kind,analysis_scope,scope_value,entity_type,entity_id,model_id,flag_id,baseline_value,scenario_value,absolute_change,relative_change,baseline_rank,scenario_rank,rank_change,baseline_winner_id,scenario_winner_id,winner_retained,kendalls_tau,spearman_rho,baseline_triggered_count,scenario_triggered_count,changed_count,changed_fraction,insufficient_evidence_count,available_family_count,available_anchor_count,n_paintings,n_cases,n_candidates,independent_unit,applicability_status,interpretation_status,schema_version,status,issue
ablation_b51c75bf2ccd03f4d589,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p088__mixed_damage,case,canonical__p088__mixed_damage,,,,,,,685.0,717.0,32.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1ea21eebdbe242edaad8,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p088__scratch_thin,case,canonical__p088__scratch_thin,,,,,,,1416.0,1463.0,47.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_2bcaf866f369836d0553,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p088__zero_control,case,canonical__p088__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_ef9da19a0163dac10209,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p089__loss_large,case,canonical__p089__loss_large,,,,,,,770.0,769.0,-1.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4a6c6cce61c1b55fa8d1,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p089__loss_small,case,canonical__p089__loss_small,,,,,,,1677.0,1703.0,26.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4a0cce15f1b197e89efc,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p089__mixed_damage,case,canonical__p089__mixed_damage,,,,,,,1500.0,1460.0,-40.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4e5ba19ac2479be6dfeb,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p089__scratch_thin,case,canonical__p089__scratch_thin,,,,,,,2156.0,2131.0,-25.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1b89f60e59d44bf8f0f2,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p089__zero_control,case,canonical__p089__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_cb431a4e678b8b8204cd,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p090__loss_large,case,canonical__p090__loss_large,,,,,,,162.0,161.0,-1.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_0a5b5d7bda661439099f,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p090__loss_small,case,canonical__p090__loss_small,,,,,,,1593.0,1622.0,29.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4b6824e4d6bcfe2e1c58,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p090__mixed_damage,case,canonical__p090__mixed_damage,,,,,,,867.0,877.0,10.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_38be8407f07ee1c66ac8,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p090__scratch_thin,case,canonical__p090__scratch_thin,,,,,,,1229.0,1201.0,-28.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_164427fc2df78f853c38,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p090__zero_control,case,canonical__p090__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_229cef958fd6fb228ee7,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p091__loss_large,case,canonical__p091__loss_large,,,,,,,282.0,317.0,35.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_438633227297c5248725,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p091__loss_small,case,canonical__p091__loss_small,,,,,,,1410.0,1476.0,66.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4d04616b38ba971f71f8,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p091__mixed_damage,case,canonical__p091__mixed_damage,,,,,,,1036.0,1021.0,-15.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_e300ddf845dbf710655a,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p091__scratch_thin,case,canonical__p091__scratch_thin,,,,,,,1458.0,1446.0,-12.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4a7ae1cea114c77fb604,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p091__zero_control,case,canonical__p091__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_29b439ab3f5635e4cfd8,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p092__loss_large,case,canonical__p092__loss_large,,,,,,,729.0,714.0,-15.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_92c794c9d2e6a158cc0c,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p092__loss_small,case,canonical__p092__loss_small,,,,,,,1278.0,1271.0,-7.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_7e91592fc56eea230c7f,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p092__mixed_damage,case,canonical__p092__mixed_damage,,,,,,,1186.0,1153.0,-33.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_31723d992b654ca9cb09,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p092__scratch_thin,case,canonical__p092__scratch_thin,,,,,,,1819.0,1788.0,-31.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f566b0588b26fe8e45ba,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p092__zero_control,case,canonical__p092__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_eb211712989d5bbc4b10,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p093__loss_large,case,canonical__p093__loss_large,,,,,,,533.0,556.0,23.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_665d39b5d479f17cea37,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p093__loss_small,case,canonical__p093__loss_small,,,,,,,1693.5,1737.0,43.5,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_671ef641b824c5c34318,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p093__mixed_damage,case,canonical__p093__mixed_damage,,,,,,,1246.0,1233.0,-13.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_b113f41b9600387e5850,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p093__scratch_thin,case,canonical__p093__scratch_thin,,,,,,,1273.0,1248.0,-25.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_2e76c9365ab4effe1dba,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p093__zero_control,case,canonical__p093__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_f37c7195863314b7b623,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p094__loss_large,case,canonical__p094__loss_large,,,,,,,767.0,742.0,-25.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_dd95ad4d21940e12730c,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p094__loss_small,case,canonical__p094__loss_small,,,,,,,1679.0,1610.0,-69.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_dbe1fd1b2cca5c5034e7,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p094__mixed_damage,case,canonical__p094__mixed_damage,,,,,,,1559.0,1462.0,-97.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_a3f0694a531b91bf231f,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p094__scratch_thin,case,canonical__p094__scratch_thin,,,,,,,2047.0,1906.0,-141.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_05b9373554343e46f6c4,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p094__zero_control,case,canonical__p094__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_8361d00e82c1b099d8c8,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p095__loss_large,case,canonical__p095__loss_large,,,,,,,615.0,582.0,-33.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f143dcb52a07bd3327c5,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p095__loss_small,case,canonical__p095__loss_small,,,,,,,1318.0,1322.0,4.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_5b130b9e7b7fe6bb7b0d,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p095__mixed_damage,case,canonical__p095__mixed_damage,,,,,,,898.0,874.0,-24.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_dfcce47dcf3b19a45eab,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p095__scratch_thin,case,canonical__p095__scratch_thin,,,,,,,1991.0,1917.0,-74.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_36604b1757089803641b,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p095__zero_control,case,canonical__p095__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_9442f9b25fd7d3b82a0b,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p096__loss_large,case,canonical__p096__loss_large,,,,,,,489.0,448.0,-41.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_cd60fc1ff6c414742704,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p096__loss_small,case,canonical__p096__loss_small,,,,,,,1641.0,1571.0,-70.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9cce4fb81e5694cfea43,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p096__mixed_damage,case,canonical__p096__mixed_damage,,,,,,,1268.0,1221.0,-47.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_2dfb13a2d6a491921238,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p096__scratch_thin,case,canonical__p096__scratch_thin,,,,,,,1426.0,1343.0,-83.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_ce3fcc7cbdbb246b7646,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p096__zero_control,case,canonical__p096__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_a3b08d058327ccadf976,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p097__loss_large,case,canonical__p097__loss_large,,,,,,,566.0,527.0,-39.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_a37017958e6bd7f5c94b,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p097__loss_small,case,canonical__p097__loss_small,,,,,,,1652.0,1639.0,-13.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_cb87f6211fea70be9ce1,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p097__mixed_damage,case,canonical__p097__mixed_damage,,,,,,,916.0,893.0,-23.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c9f85807292d2c0faa5a,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p097__scratch_thin,case,canonical__p097__scratch_thin,,,,,,,1530.0,1461.0,-69.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_70b7755fc33f29cb362e,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p097__zero_control,case,canonical__p097__zero_control,,,,,,,,,,,,,,,,,,,,8,9,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_93fc4a6fd878c8b918e2,without_classical,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p098__loss_large,case,canonical__p098__loss_large,,,,,,,690.0,664.0,-26.0,,,,0.9636721964291316,0.9982501710335898,,,,,,8,9,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
